Dataset,SiteCode,SiteCode_rev,Core_site,GPS_match,Old_RLS_SiteCode,SiteName,SiteName_rev,SiteLatitude,SiteLongitude,SiteLatitude_rev,SiteLongitude_rev,LocationName,Loc_new,MPA,Country,State,Ecoregion,Province,Realm,Zone name,NEOLI Total,No-take,Effectiveness_NEOLI,Isolation_NEOLI,area,Age,Zone,Effectiveness,No take multizoned, year of protection, area (km2), perimeter length (km), offshore extent (km),Distance to boundary (km),Artificial habitat,Isolation,WaveExposure,Relief,Slope,Currents,Measured,Estuary
RLS,CS195,CS195,,,,Ashmore North East Entrance,Ashmore North East Entrance,-10.21767,144.5954,-10.21767,144.5954,Coral Sea,Coral Sea - North,Coral Sea AMP,Australia,Queensland,Torres Strait Northern Great Barrier Reef,Northeast Australian Shelf,Central Indo-Pacific,Habitat Protection Zone,,,,,,,Habitat Protection Zone,Medium,Restricted take multizoned,2018,11963,,,,,,2,4,3,3,1,0
RLS,CS196,CS196,,,,Ashmore NE entrance bommie,Ashmore NE entrance bommie,-10.22136,144.59315,-10.22136,144.59315,Coral Sea,Coral Sea - North,Coral Sea AMP,Australia,Queensland,Torres Strait Northern Great Barrier Reef,Northeast Australian Shelf,Central Indo-Pacific,Habitat Protection Zone,,,,,,,Habitat Protection Zone,Medium,Restricted take multizoned,2018,11963,,,,,,2,3,4,3,1,0
RLS,CS197,CS197,,,,Ashmore NE Bommie,Ashmore NE Bommie,-10.22733,144.58955,-10.22733,144.58955,Coral Sea,Coral Sea - North,Coral Sea AMP,Australia,Queensland,Torres Strait Northern Great Barrier Reef,Northeast Australian Shelf,Central Indo-Pacific,Habitat Protection Zone,,,,,,,Habitat Protection Zone,Medium,Restricted take multizoned,2018,11963,,,,,,2,3,3,4,0,0
RLS,CS216,CS216,,,,Genicanthus Reef NE,Genicanthus Reef NE,-10.23137,144.41408,-10.23137,144.41408,Coral Sea,Coral Sea - North,Coral Sea AMP,Australia,Queensland,Torres Strait Northern Great Barrier Reef,Northeast Australian Shelf,Central Indo-Pacific,Habitat Protection Zone,,,,,,,Habitat Protection Zone,Medium,Restricted take multizoned,2018,11963,,,,,,3,3,4,4,1,0
RLS,CS198,CS198,,,,Ashmore NE Lagoon,Ashmore NE Lagoon,-10.23257,144.58684,-10.23257,144.58684,Coral Sea,Coral Sea - North,Coral Sea AMP,Australia,Queensland,Torres Strait Northern Great Barrier Reef,Northeast Australian Shelf,Central Indo-Pacific,Habitat Protection Zone,,,,,,,Habitat Protection Zone,Medium,Restricted take multizoned,2018,11963,,,,,,2,3,3,3,0,0
RLS,CS215,CS215,,,,Genicanthus Reef,Genicanthus Reef,-10.23352,144.41098,-10.23352,144.41098,Coral Sea,Coral Sea - North,Coral Sea AMP,Australia,Queensland,Torres Strait Northern Great Barrier Reef,Northeast Australian Shelf,Central Indo-Pacific,Habitat Protection Zone,,,,,,,Habitat Protection Zone,Medium,Restricted take multizoned,2018,11963,,,,,,2,4,3,3,1,0
RLS,CS217,CS217,,,,Naso Rock,Naso Rock,-10.23794,144.41244,-10.23794,144.41244,Coral Sea,Coral Sea - North,Coral Sea AMP,Australia,Queensland,Torres Strait Northern Great Barrier Reef,Northeast Australian Shelf,Central Indo-Pacific,Habitat Protection Zone,,,,,,,Habitat Protection Zone,Medium,Restricted take multizoned,2018,11963,,,,,,3,3,3,3,1,0
RLS,QLD93,TS10,,,QLD93,Nagir Islet NW,Nagir Islet NW,-10.24569,142.47559,-10.24569,142.47559,Queensland (other),Torres Strait,,Australia,Queensland,Torres Strait Northern Great Barrier Reef,Northeast Australian Shelf,Central Indo-Pacific,,,,,,,,,,Fishing,,,,,,,,2,2,3,3,1,0
RLS,QLD92,TS9,,,QLD92,Nagir Islet W,Nagir Islet W,-10.24809,142.47267,-10.24809,142.47267,Queensland (other),Torres Strait,,Australia,Queensland,Torres Strait Northern Great Barrier Reef,Northeast Australian Shelf,Central Indo-Pacific,,,,,,,,,,Fishing,,,,,,,,2,3,2,3,1,0
RLS,GBR52,TS8,,,GBR52,Seven Reefs Anchorage,Seven Reefs Anchorage,-10.2875,143.70978,-10.2875,143.70978,Great Barrier Reef,Torres Strait,,Australia,Queensland,Torres Strait Northern Great Barrier Reef,Northeast Australian Shelf,Central Indo-Pacific,,,,,,,,,,Fishing,,,,,,,,2,4,2,3,1,0
RLS,GBR51,TS7,,,GBR51,Seven Reefs east,Seven Reefs east,-10.28793,143.71759,-10.28793,143.71759,Great Barrier Reef,Torres Strait,,Australia,Queensland,Torres Strait Northern Great Barrier Reef,Northeast Australian Shelf,Central Indo-Pacific,,,,,,,,,,Fishing,,,,,,,,2,4,2,4,1,0
RLS,CS190,CS190,,,,Ashmore Reef lagoon east entrance,Ashmore Reef lagoon east entrance,-10.29918,144.5215,-10.29918,144.5215,Coral Sea,Coral Sea - North,Coral Sea AMP,Australia,Queensland,Torres Strait Northern Great Barrier Reef,Northeast Australian Shelf,Central Indo-Pacific,Habitat Protection Zone,,,,,,,Habitat Protection Zone,Medium,Restricted take multizoned,2018,11963,,,,,,2,3,3,2,1,0
RLS,NT22,NT22,,,,Money Shoal E,Money Shoal E,-10.32259,132.71216,-10.32259,132.71216,Northern Territory (Other),Arafura,Arafura MP,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Sahul Shelf,Central Indo-Pacific,Multiple Use Zone,,,,,,,Multiple Use Zone,Medium,Restricted take multizoned,2018,22924.1 ,,,,,,4,3,1,3,1,0
RLS,NT20,NT20,,,,Money Shoal NW,Money Shoal NW,-10.32329,132.70695,-10.32329,132.70695,Northern Territory (Other),Arafura,Arafura MP,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Sahul Shelf,Central Indo-Pacific,Multiple Use Zone,,,,,,,Multiple Use Zone,Medium,Restricted take multizoned,2018,22924.1 ,,,,,,4,3,1,3,1,0
RLS,NT21,NT21,,,,Money Shoal S,Money Shoal S,-10.32567,132.70608,-10.32567,132.70608,Northern Territory (Other),Arafura,Arafura MP,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Sahul Shelf,Central Indo-Pacific,Multiple Use Zone,,,,,,,Multiple Use Zone,Medium,Restricted take multizoned,2018,22924.1 ,,,,,,4,3,1,3,1,0
RLS,NT23,NT23,,,,Money Shoal SE,Money Shoal SE,-10.3292,132.70797,-10.3292,132.70797,Northern Territory (Other),Arafura,Arafura MP,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Sahul Shelf,Central Indo-Pacific,Multiple Use Zone,,,,,,,Multiple Use Zone,Medium,Restricted take multizoned,2018,22924.1 ,,,,,,4,3,3,3,1,0
RLS,CS191,CS191,,,,Ashmore Rf Lagoon East Bommie,Ashmore Rf Lagoon East Bommie,-10.37448,144.53391,-10.37448,144.53391,Coral Sea,Coral Sea - North,Coral Sea AMP,Australia,Queensland,Torres Strait Northern Great Barrier Reef,Northeast Australian Shelf,Central Indo-Pacific,Habitat Protection Zone,,,,,,,Habitat Protection Zone,Medium,Restricted take multizoned,2018,11963,,,,,,2,3,4,3,1,0
RLS,CS192,CS192,,,,Ashmore reef SW anchorage,Ashmore reef SW anchorage,-10.37655,144.53283,-10.37951,144.53628,Coral Sea,Coral Sea - North,Coral Sea AMP,Australia,Queensland,Torres Strait Northern Great Barrier Reef,Northeast Australian Shelf,Central Indo-Pacific,Habitat Protection Zone,,,,,,,Habitat Protection Zone,Medium,Restricted take multizoned,2018,11963,,,,,,2,3,2,3,1,0
RLS,GBR50,TS6,,,GBR50,Yule Passage,Yule Passage,-10.38352,143.929,-10.38352,143.929,Great Barrier Reef,Torres Strait,,Australia,Queensland,Torres Strait Northern Great Barrier Reef,Northeast Australian Shelf,Central Indo-Pacific,,,,,,,,,,Fishing,,,,,,,,2,3,3,4,1,0
RLS,CI5,CI5,,,,The Tanks,The Tanks,-10.4197,105.67226,-10.4197,105.67226,Christmas Island,Christmas Island,,Australia,Christmas Island,Cocos-Keeling/Christmas Island,Java Transitional,Central Indo-Pacific,,,,,,,,,,Fishing,,,,,,,,,,,,0,0
RLS,CI4,CI4,,,,Cultural Centre,Cultural Centre,-10.42116,105.67196,-10.42116,105.67196,Christmas Island,Christmas Island,,Australia,Christmas Island,Cocos-Keeling/Christmas Island,Java Transitional,Central Indo-Pacific,,,,,,,,,,Fishing,,,,,,,,,,,,0,0
RLS,CI10,CI10,,,,Isabel Beach,Isabel Beach,-10.42366,105.66985,-10.42366,105.66985,Christmas Island,Christmas Island,,Australia,Christmas Island,Cocos-Keeling/Christmas Island,Java Transitional,Central Indo-Pacific,,,,,,,,,,Fishing,,,,,,,,,,,,0,0
RLS,CI2,CI2,,,,Phosphate Wharf,Phosphate Wharf,-10.42658,105.67081,-10.42658,105.67081,Christmas Island,Christmas Island,,Australia,Christmas Island,Cocos-Keeling/Christmas Island,Java Transitional,Central Indo-Pacific,,,,,,,,,,Fishing,,,,,,,,,,,,0,0
RLS,CI3,CI3,,,,Smith Point,Smith Point,-10.42813,105.66575,-10.42813,105.66575,Christmas Island,Christmas Island,,Australia,Christmas Island,Cocos-Keeling/Christmas Island,Java Transitional,Central Indo-Pacific,,,,,,,,,,Fishing,,,,,,,,,,,,0,0
RLS,CI11,CI11,,,,FFC Wharf,FFC Wharf,-10.42898,105.66985,-10.42898,105.66985,Christmas Island,Christmas Island,,Australia,Christmas Island,Cocos-Keeling/Christmas Island,Java Transitional,Central Indo-Pacific,,,,,,,,,,Fishing,,,,,,,,,,,,0,0
RLS,NT1,CI14,,,NT1,Flying Fish Cove CI,Flying Fish Cove CI,-10.42918,105.6689,-10.42918,105.6689,Christmas Island,Christmas Island,,Australia,Christmas Island,Cocos-Keeling/Christmas Island,Java Transitional,Central Indo-Pacific,,,,,,,,,,Fishing,,,,,,,,,,,,0,0
RLS,CI1,CI1,,,,Flying Fish Cove Boat Ramp,Flying Fish Cove Boat Ramp,-10.42962,105.66814,-10.42962,105.66814,Christmas Island,Christmas Island,,Australia,Christmas Island,Cocos-Keeling/Christmas Island,Java Transitional,Central Indo-Pacific,,,,,,,,,,Fishing,,,,,,,,,,,,0,0
RLS,CS186,CS186,,,,Ashmore South bommie,Ashmore South bommie,-10.43422,144.45243,-10.43422,144.45243,Coral Sea,Coral Sea - North,Coral Sea AMP,Australia,Queensland,Torres Strait Northern Great Barrier Reef,Northeast Australian Shelf,Central Indo-Pacific,Habitat Protection Zone,,,,,,,Habitat Protection Zone,Medium,Restricted take multizoned,2018,11963,,,,,,2,3,4,2,1,0
RLS,CS240,,,,,Holmes South Bommie,,,,-16.48833,147.84294,,,,Australia,Queensland,Torres Strait Northern Great Barrier Reef,,,,,,,,,,Habitat Protection Zone,Medium,Restricted Take Multizoned,2018,11963,,,,,,2,4,4,3,1,0
RLS,CS241,,,,,NE Herald Deep Bommie,,,,-16.92364,149.19486,,,,Australia,Queensland,Coral Sea,Tropical Southwestern Pacific,Central Indo-Pacific,Coringa-Herald Nature Reserve,4,1,0,1,1,1,Coringa-Herald Nature Reserve,Medium,No take multizoned,1982,60489,450,42,16.5,,5,2,3,4,3,1,0
RLS,CS242,,,,,Ashmore South Anchorage Bommie,,,,-10.44229,144.44884,,,,Australia,Queensland,Torres Strait Northern Great Barrier Reef,,,,,,,,,,Habitat Protection Zone,Medium,Restricted Take Multizoned,2018,11963,,,,,,2,3,2,2,1,0
RLS,CS188,CS188,,,,Ashmore Rf Lagoon Bommie SW,Ashmore Rf Lagoon Bommie SW,-10.44121,144.43016,-10.44121,144.43016,Coral Sea,Coral Sea - North,Coral Sea AMP,Australia,Queensland,Torres Strait Northern Great Barrier Reef,Northeast Australian Shelf,Central Indo-Pacific,Habitat Protection Zone,,,,,,,Habitat Protection Zone,Medium,Restricted take multizoned,2018,11963,,,,,,2,3,4,2,1,0
RLS,CS187,CS187,,,,Ashmore South lagoon shore,Ashmore South lagoon shore,-10.44136,144.45293,-10.44136,144.45293,Coral Sea,Coral Sea - North,Coral Sea AMP,Australia,Queensland,Torres Strait Northern Great Barrier Reef,Northeast Australian Shelf,Central Indo-Pacific,Habitat Protection Zone,,,,,,,Habitat Protection Zone,Medium,Restricted take multizoned,2018,11963,,,,,,2,3,2,2,1,0
RLS,CS185,CS185,,,,Ashmore reef lagoon South,Ashmore reef lagoon South,-10.44533,144.44918,-10.44533,144.44918,Coral Sea,Coral Sea - North,Coral Sea AMP,Australia,Queensland,Torres Strait Northern Great Barrier Reef,Northeast Australian Shelf,Central Indo-Pacific,Habitat Protection Zone,,,,,,,Habitat Protection Zone,Medium,Restricted take multizoned,2018,11963,,,,,,2,3,1,3,1,0
RLS,CS189,CS189,,,,Ashmore Rf Lagoon SW,Ashmore Rf Lagoon SW,-10.44697,144.43347,-10.44697,144.43347,Coral Sea,Coral Sea - North,Coral Sea AMP,Australia,Queensland,Torres Strait Northern Great Barrier Reef,Northeast Australian Shelf,Central Indo-Pacific,Habitat Protection Zone,,,,,,,Habitat Protection Zone,Medium,Restricted take multizoned,2018,11963,,,,,,2,3,1,3,1,0
RLS,CI7,CI7,,,,Million Dollar Bommie,Million Dollar Bommie,-10.45623,105.63594,-10.45623,105.63594,Christmas Island,Christmas Island,,Australia,Christmas Island,Cocos-Keeling/Christmas Island,Java Transitional,Central Indo-Pacific,,,,,,,,,,Fishing,,,,,,,,,,,,0,0
RLS,NT7,CI13,,,NT7,Middle Beach West CI,Middle Beach West,-10.4607,105.6282,-10.4607,105.6282,Christmas Island,Christmas Island,,Australia,Christmas Island,Cocos-Keeling/Christmas Island,Java Transitional,Central Indo-Pacific,,,,,,,,,,Fishing,,,,,,,,,,,,0,0
RLS,CI6,CI6,,,,West White Beach,West White Beach,-10.46143,105.58156,-10.46143,105.58156,Christmas Island,Christmas Island,,Australia,Christmas Island,Cocos-Keeling/Christmas Island,Java Transitional,Central Indo-Pacific,,,,,,,,,,Fishing,,,,,,,,,,,,0,0
RLS,NT6,CI6,,,NT6,West White Beach CI,West White Beach,-10.4616,105.581,-10.46143,105.58156,Christmas Island,Christmas Island,,Australia,Christmas Island,Cocos-Keeling/Christmas Island,Java Transitional,Central Indo-Pacific,,,,,,,,,,Fishing,,,,,,,,,,,,0,0
RLS,CI12,CI12,,,,Ethel Beach W,Ethel Beach W,-10.46304,105.7077,-10.46304,105.7077,Christmas Island,Christmas Island,,Australia,Christmas Island,Cocos-Keeling/Christmas Island,Java Transitional,Central Indo-Pacific,,,,,,,,,,Fishing,,,,,,,,,,,,0,0
RLS,CI9,CI9,,,,Ethel Beach,Ethel Beach,-10.46368,105.70836,-10.46368,105.70836,Christmas Island,Christmas Island,,Australia,Christmas Island,Cocos-Keeling/Christmas Island,Java Transitional,Central Indo-Pacific,,,,,,,,,,Fishing,,,,,,,,,,,,0,0
RLS,CI8,CI8,,,,Murrial Beach,Murrial Beach,-10.46854,105.5578,-10.46854,105.5578,Christmas Island,Christmas Island,,Australia,Christmas Island,Cocos-Keeling/Christmas Island,Java Transitional,Central Indo-Pacific,,,,,,,,,,Fishing,,,,,,,,,,,,0,0
RLS,QLD89,GC17,,,QLD89,Merkara Shoal N,Merkara Shoal N,-10.49928,141.22807,-10.49928,141.22807,Queensland (other),West Cape York,West Cape York AMP,Australia,Queensland,Torres Strait Northern Great Barrier Reef,Northeast Australian Shelf,Central Indo-Pacific,National Park Zone,,,,,,,National Park Zone,Medium,No take ,2018,2524,,,7.5,,3,3,3,1,4,1,0
RLS,QLD90,GC16,,,QLD90,Merkara Shoal SW,Merkara Shoal SW,-10.50174,141.22799,-10.50174,141.22799,Queensland (other),West Cape York,West Cape York AMP,Australia,Queensland,Torres Strait Northern Great Barrier Reef,Northeast Australian Shelf,Central Indo-Pacific,National Park Zone,,,,,,,National Park Zone,Medium,No take ,2018,2524,,,7.5,,3,3,3,1,4,1,0
RLS,QLD111,TS5,,,QLD111,Dugong Island Anchorage,Dugong Island Anchorage,-10.51905,143.09294,-10.51905,143.09294,Queensland (other),Torres Strait,,Australia,Queensland,Torres Strait Northern Great Barrier Reef,Northeast Australian Shelf,Central Indo-Pacific,,,,,,,,,,Fishing,,,,,,,,2,3,2,3,1,0
RLS,QLD112,TS4,,,QLD112,Dugong Island,Dugong Island,-10.52274,143.09259,-10.52274,143.09259,Queensland (other),Torres Strait,,Australia,Queensland,Torres Strait Northern Great Barrier Reef,Northeast Australian Shelf,Central Indo-Pacific,,,,,,,,,,Fishing,,,,,,,,2,4,2,3,1,0
RLS,QLD88,GC15,,,QLD88,Proudfoot Shoal,Proudfoot Shoal,-10.52637,141.47088,-10.52637,141.47088,Queensland (other),West Cape York,,Australia,Queensland,Torres Strait Northern Great Barrier Reef,Northeast Australian Shelf,Central Indo-Pacific,,,,,,,,,,Fishing,,,,,,,,4,3,1,4,1,0
RLS,QLD87,TS3,,,QLD87,Booby Island NW,Booby Island NW,-10.60265,141.90855,-10.60265,141.90855,Queensland (other),West Cape York,,Australia,Queensland,Torres Strait Northern Great Barrier Reef,Northeast Australian Shelf,Central Indo-Pacific,,,,,,,,,,Fishing,,,,,,,,3,2,3,2,1,0
RLS,TS1,TS1,,,,Booby Island,Booby Island,-10.6055,141.9158,-10.6055,141.9158,Queensland (other),West Cape York,,Australia,Queensland,Torres Strait Northern Great Barrier Reef,Northeast Australian Shelf,Central Indo-Pacific,,,,,,,,,,Fishing,,,,,,,,3,2,2,3,0,0
RLS,QLD86,TS2,,,QLD86,Booby Island SW,Booby Island SW,-10.6058,141.90612,-10.6058,141.90612,Queensland (other),West Cape York,,Australia,Queensland,Torres Strait Northern Great Barrier Reef,Northeast Australian Shelf,Central Indo-Pacific,,,,,,,,,,Fishing,,,,,,,,3,3,3,3,1,0
RLS,QLD91,GC14,,,QLD91,Carpentaria Shoal,Carpentaria Shoal,-10.74245,141.0585,-10.74245,141.0585,Queensland (other),West Cape York,West Cape York AMP,Australia,Queensland,Torres Strait Northern Great Barrier Reef,Northeast Australian Shelf,Central Indo-Pacific,Habitat Protection Zone,,,,,,,Habitat Protection Zone,Medium,Restricted take multizoned,2018,10728,,,,,,4,3,1,4,1,0
RLS,GBR80,GBR80,,,,Womer Cay,Womer Cay,-10.79166,142.97184,-10.79166,142.97184,Great Barrier Reef,QLD inshore - North,Great Barrier Reef MP,Australia,Queensland,Torres Strait Northern Great Barrier Reef,Northeast Australian Shelf,Central Indo-Pacific,HP-10-5020,,,,1,,,HP-10-5020,High,Restricted take multizoned,2004,2.81,,,,,,1,4,1,3,1,0
RLS,GBR81,GBR81,,,,Womer Cay anchorage,Womer Cay anchorage,-10.79462,142.97097,-10.79462,142.97097,Great Barrier Reef,QLD inshore - North,Great Barrier Reef MP,Australia,Queensland,Torres Strait Northern Great Barrier Reef,Northeast Australian Shelf,Central Indo-Pacific,HP-10-5020,,,,1,,,HP-10-5020,High,Restricted take multizoned,2004,2.81,,,,,,2,4,3,3,1,0
RLS,NT24,NT24,,,,Bramble Rocks,Bramble Rocks,-10.89047,132.78323,-10.89047,132.78323,Northern Territory (Other),Arafura,Arafura MP,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Sahul Shelf,Central Indo-Pacific,Multiple Use Zone,,,,,,,Multiple Use Zone,Medium,Restricted take multizoned,2018,22924.1 ,,,,,,4,4,3,4,1,0
RLS,OS7,OS7,,,,Marie Shoal,Marie Shoal,-10.89127,130.0992,-10.89127,130.0992,Offshore Shoals,Oceanic Shoals,Oceanic Shoals MP,Australia,Northern Territory,Bonaparte Coast,Sahul Shelf,Central Indo-Pacific,Habitat Protection Zone,,,,,,,Habitat Protection Zone,Medium,Restricted take multizoned,2018,7100,,,,,,4,2,1,4,0,0
RLS,NT28,NT28,,,,New Year Island light,New Year Island light,-10.90088,133.03007,-10.90088,133.03007,Northern Territory (Other),Arafura,,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Sahul Shelf,Central Indo-Pacific,,,,,,,,,,Fishing,,,,,,,,3,4,3,4,1,0
RLS,NT26,NT26,,,,New Year Island East,New Year Island East,-10.90471,133.02509,-10.90471,133.02509,Northern Territory (Other),Arafura,,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Sahul Shelf,Central Indo-Pacific,,,,,,,,,,Fishing,,,,,,,,3,3,3,4,1,0
RLS,NT25,NT25,,,,New Year Island anchorage,New Year Island anchorage,-10.90981,133.02106,-10.90981,133.02106,Northern Territory (Other),Arafura,,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Sahul Shelf,Central Indo-Pacific,,,,,,,,,,Fishing,,,,,,,,3,4,2,4,1,0
RLS,OS8,OS8,,,,Marie Shoal South,Marie Shoal South,-10.91023,130.09902,-10.91023,130.09902,Offshore Shoals,Oceanic Shoals,Oceanic Shoals MP,Australia,Northern Territory,Bonaparte Coast,Sahul Shelf,Central Indo-Pacific,Habitat Protection Zone,,,,,,,Habitat Protection Zone,Medium,Restricted take multizoned,2018,7100,,,,,,4,2,1,4,0,0
RLS,NT27,NT27,,,,New Year Island Boulder,New Year Island Boulder,-10.91189,133.03697,-10.91189,133.03697,Northern Territory (Other),Arafura,,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Sahul Shelf,Central Indo-Pacific,,,,,,,,,,Fishing,,,,,,,,3,3,3,3,1,0
RLS,NT29,NT29,,,,New Year Island South West,New Year Island South West,-10.91434,133.02695,-10.91434,133.02695,Northern Territory (Other),Arafura,,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Sahul Shelf,Central Indo-Pacific,,,,,,,,,,Fishing,,,,,,,,3,3,3,3,1,0
RLS,GBR84,GBR84,,,,Sinclair Islet West,Sinclair Islet West,-11.10772,143.01896,-11.10772,143.01896,Great Barrier Reef,QLD inshore - North,Great Barrier Reef MP,Australia,Queensland,Torres Strait Northern Great Barrier Reef,Northeast Australian Shelf,Central Indo-Pacific,MNP-11-1003,,,,1,,,MNP-11-1003,High,No take multizoned,2004,374.53,,,3.8,,3,2,4,3,2,1,0
RLS,GBR83,GBR83,,,,Sinclair Lagoon,Sinclair Lagoon,-11.11333,143.01978,-11.11333,143.01978,Great Barrier Reef,QLD inshore - North,Great Barrier Reef MP,Australia,Queensland,Torres Strait Northern Great Barrier Reef,Northeast Australian Shelf,Central Indo-Pacific,MNP-11-1003,,,,1,,,MNP-11-1003,High,No take multizoned,2004,374.53,,,4,,3,2,1,1,3,1,0
RLS,GBR82,GBR82,,,,Sinclair Is Sth,Sinclair Is Sth,-11.11549,143.02101,-11.11549,143.02101,Great Barrier Reef,QLD inshore - North,Great Barrier Reef MP,Australia,Queensland,Torres Strait Northern Great Barrier Reef,Northeast Australian Shelf,Central Indo-Pacific,MNP-11-1003,,,,1,,,MNP-11-1003,High,No take multizoned,2004,374.53,,,4,,3,2,4,2,3,1,0
RLS,OS6,OS6,,,,Moss Shoal West,Moss Shoal West,-11.13407,129.91252,-11.13407,129.91252,Offshore Shoals,Oceanic Shoals,Oceanic Shoals MP,Australia,Northern Territory,Bonaparte Coast,Sahul Shelf,Central Indo-Pacific,National Park Zone,,,,,,,National Park Zone,Medium,No take multizoned,2018,414,,,4.9,,4,4,2,1,4,0,0
RLS,OS5,OS5,,,,Moss Shoal Central,Moss Shoal Central,-11.13576,129.91309,-11.13576,129.91309,Offshore Shoals,Oceanic Shoals,Oceanic Shoals MP,Australia,Northern Territory,Bonaparte Coast,Sahul Shelf,Central Indo-Pacific,National Park Zone,,,,,,,National Park Zone,Medium,No take multizoned,2018,414,,,4.9,,4,4,2,1,4,0,0
RLS,NT102,NT102,,,,Burston Bay,Burston Bay,-11.222,136.6853,-11.222,136.6853,Northern Territory (Other),Wessel,,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Sahul Shelf,Central Indo-Pacific,,,,,,,,,,Fishing,,,,,,,,,,,,0,0
RLS,GBR86,GBR86,,,,Collette Reef anchorage,Collette Reef anchorage,-11.22806,143.35356,-11.22806,143.35356,Great Barrier Reef,GBR - North,Great Barrier Reef MP,Australia,Queensland,Torres Strait Northern Great Barrier Reef,Northeast Australian Shelf,Central Indo-Pacific,HP-11-5042,,,,1,,,HP-11-5042,High,Restricted take multizoned,2004,55.6,,,,,,2,3,1,3,1,0
RLS,GBR85,GBR85,,,,Collette Reef,Collette Reef,-11.23159,143.35565,-11.23159,143.35565,Great Barrier Reef,GBR - North,Great Barrier Reef MP,Australia,Queensland,Torres Strait Northern Great Barrier Reef,Northeast Australian Shelf,Central Indo-Pacific,HP-11-5042,,,,1,,,HP-11-5042,High,Restricted take multizoned,2004,55.6,,,,,,2,2,1,3,1,0
RLS,NT103,NT103,,,,Norruum Islet,Norruum Islet,-11.233,136.6855,-11.233,136.6855,Northern Territory (Other),Wessel,,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Sahul Shelf,Central Indo-Pacific,,,,,,,,,,Fishing,,,,,,,,,,,,0,0
RLS,NT30,NT30,,,,Arnhem CMR Gadgets Reef North West,Arnhem CMR Gadgets Reef North West,-11.29259,133.79926,-11.29259,133.79926,Northern Territory (Other),Arnhem,Arnhem MP,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Sahul Shelf,Central Indo-Pacific,Special Purpose Zone,,,,,,,Special Purpose Zone,Medium,Restricted take multizoned,2013,7124.8,,,,,,4,2,1,4,1,0
RLS,NT31,NT31,,,,Arnhem CMR Gadgets Reef West,Arnhem CMR Gadgets Reef West,-11.29794,133.79705,-11.29794,133.79705,Northern Territory (Other),Arnhem,Arnhem MP,Australia,Northern Territory,Arnhem Coast to Gulf of Carpenteria,Sahul Shelf,Central Indo-Pacific,Special Purpose Zone,,,,,,,Special Purpose Zone,Medium,Restricted take multizoned,2013,7124.8,,,,,,4,3,2,4,1,0
